source,barcode,name,name_ar,name_en,generic_name,brand,brand_slug,quantity,quantity_value,quantity_unit,categories,image_url,lang,stores
food,6223006311299,"معمول ابو عوف بلح",,"معمول ابو عوف بلح",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/631/1299/front_en.3.400.jpg,en,
food,6224008845775,"Spicy Mac And Cheese",,"Spicy Mac And Cheese",,"Golden Breeze","Golden Breeze",,,,,https://images.openfoodfacts.org/images/products/622/400/884/5775/front_en.3.400.jpg,en,
food,6221033000988,,,,,,,,,,,,en,
food,6224009169030,"Purified Water",,"Purified Water",,Puvana,Puvana,,,,en:beverages-and-beverages-preparations|en:beverages|en:waters,https://images.openfoodfacts.org/images/products/622/400/916/9030/front_en.3.400.jpg,en,
food,6222014300905,"Stirred Plaim Yogurt",,"Stirred Plaim Yogurt",,Juhayna,Juhayna,,,,,,en,
food,6224011374392,"Lemon Mint Drink",,"Lemon Mint Drink",,Maxi,Maxi,,,,,,en,
food,6224002598141,"زيت سهر",,"زيت سهر",,,,,,,,https://images.openfoodfacts.org/images/products/622/400/259/8141/front_en.3.400.jpg,en,
food,6223001360063,Pepsi,,Pepsi,,Pepsi,Pepsi,١٥,,,en:beverages-and-beverages-preparations|en:beverages|en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:cakes|en:sodas|en:colas,https://images.openfoodfacts.org/images/products/622/300/136/0063/front_en.16.400.jpg,en,
food,6222000512077,"قليه 13.25 LE","قليه 13.25 LE",,,,,,,,,https://images.openfoodfacts.org/images/products/622/200/051/2077/front_ar.4.400.jpg,ar,
food,6223001360766,Pepsi,,,,Pepsi,Pepsi,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:artificially-sweetened-beverages|en:sodas|en:colas,https://images.openfoodfacts.org/images/products/622/300/136/0766/front_uz.15.400.jpg,uz,
food,6223001878001,Milk,Milk,Milk,,Almarai,Almarai,,,,en:dairies|en:milks-liquid-and-powder|en:milks,https://images.openfoodfacts.org/images/products/622/300/187/8001/front_en.5.400.jpg,ar,
food,6221012251103,Nutrifit,"bran flakes",Nutrifit,,Temmy’s,Temmy’s,250g,250,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:extruded-cereals,https://images.openfoodfacts.org/images/products/622/101/225/1103/front_en.19.400.jpg,en,
food,52070174,52070174,52070174,,,,,,,,,https://images.openfoodfacts.org/images/products/000/005/207/0174/front_ar.3.400.jpg,ar,
food,6221060001231,فينادون,فينادون,,,صح,صح,٥,,,ar:تم,,ar,
food,6221031490354,"Cheetos Puffs Dangerously Cheesy","شيتوس بافس","Cheetos Puffs Dangerously Cheesy",Cheetos,Cheetos,Cheetos,,,,en:snacks|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:crackers-appetizers,https://images.openfoodfacts.org/images/products/622/103/149/0354/front_en.42.400.jpg,en,"Grumart, Metro, Oscar, Royal house"
food,6221034090759,بيض,بيض,Eggs,,"خير زمان","خير زمان",30,0,,en:eggs-and-their-products|en:farming-products|en:eggs|en:chicken-eggs|en:fresh-eggs,https://images.openfoodfacts.org/images/products/622/103/409/0759/front_en.8.400.jpg,ar,
food,6221035003062,mucoohylline,mucoohylline,,,,,,,,,https://images.openfoodfacts.org/images/products/622/103/500/3062/front_ar.9.400.jpg,ar,
food,6223000300930,,"Scotch mints",,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/030/0930/front_en.6.400.jpg,xx,
food,62210683,,,,,Gold,Gold,,,,,https://images.openfoodfacts.org/images/products/000/006/221/0683/front_en.4.400.jpg,en,
food,6221045999973,comtrex,comtrex,,,,,1,,,,https://images.openfoodfacts.org/images/products/622/104/599/9973/front_ar.3.400.jpg,ar,
food,6223001160601,"Biscato Chato",,"Biscato Chato",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/116/0601/front_en.5.400.jpg,en,
food,6223001361725,"Pepsi Regular 240ml Can",,,,Pepsi,Pepsi,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas,https://images.openfoodfacts.org/images/products/622/300/136/1725/front_fr.3.400.jpg,fr,
food,6223001360124,,,,,,,,,,,,en,
food,6223001363637,بيبسي,بيبسي,,,بيبسي,بيبسي,1لتر,,,,,ar,
food,6223007311694,"الصف الثالث الإعدادي الترم الثاني","الصف الثالث الإعدادي الترم الثاني",,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/731/1694/front_ar.3.400.jpg,ar,
food,6221039302932,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/103/930/2932/front_en.3.400.jpg,en,
food,6221031491474,"Cheetos Flamin' Hot","Cheetos Flamin' Hot",,,Cheetos,Cheetos,,,,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:corn-chips,https://images.openfoodfacts.org/images/products/622/103/149/1474/front_ar.9.400.jpg,ar,
food,7622210354785,اوريو,,اوريو,,Oreo,oreo,28.5,,,en:بسكوت,,en,
food,6251001214468,منديل,منديل,,,,,,,,,https://images.openfoodfacts.org/images/products/625/100/121/4468/front_en.4.400.jpg,xx,
food,6223003940270,Jelly,,Jelly,,Dream,dream,,,,,https://images.openfoodfacts.org/images/products/622/300/394/0270/front_en.4.400.jpg,en,
food,6221031490309,Chips,,Chips,,Doritos,doritos,,,,,https://images.openfoodfacts.org/images/products/622/103/149/0309/front_en.18.400.jpg,en,
food,6223003803759,"Ulker Date Biscuits",,"Ulker Date Biscuits",,Ulker,Ulker,"112 g",112,g,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:filled-biscuits,https://images.openfoodfacts.org/images/products/622/300/380/3759/front_en.4.400.jpg,en,
food,6224009136124,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/913/6124/front_ar.3.400.jpg,en,
food,6223000430040,Bread,,Bread,,"Rich Bake","Rich Bake",,,,,https://images.openfoodfacts.org/images/products/622/300/043/0040/front_en.12.400.jpg,en,
food,6223007300070,الامتحان,الامتحان,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/730/0070/front_ar.5.400.jpg,ar,
food,6221031490453,Chipsy,,Chipsy,,Chipsy,Chipsy,,,,,,en,
food,6224000045012,Crackers,,Crackers,,Flaminco,Flaminco,,,,,https://images.openfoodfacts.org/images/products/622/400/004/5012/front_en.4.400.jpg,en,
food,6223001364986,ستينج,ستينج,,,,,"275 مل",,,,,ar,
food,6223000430019,"Normal toast bread",,,,,,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:breads,https://images.openfoodfacts.org/images/products/622/300/043/0019/front_fr.3.400.jpg,fr,
food,7622201640613,OREO,,OREO,,Carfor,Carfor,22343,0,,en:beverages-and-beverages-preparations|en:beverages|en:alcoholic-beverages|en:snacks|en:sweet-snacks|en:wines|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:rose-wines|en:11-rose-wine,,en,
food,6223000110096,,"قهوة تركية فاخرة بن محوج سوبر غامق",,,,,100g,100,,,https://images.openfoodfacts.org/images/products/622/300/011/0096/front_en.7.400.jpg,en,
food,6223001363002,Pepsi,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/136/3002/front_fr.3.400.jpg,fr,
food,6223000492000,"Todo bomb","Todo bomb",,,,,,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:chocolate-cakes,https://images.openfoodfacts.org/images/products/622/300/049/2000/front_en.3.400.jpg,ar,
food,6224008756187,شوفان,,شوفان,,DOBELLA,DOBELLA,"104 ج م",0,,,https://images.openfoodfacts.org/images/products/622/400/875/6187/front_en.3.400.jpg,ar,
food,7622210627216,Original,,Original,,Oreo,oreo,76g,76,,,https://images.openfoodfacts.org/images/products/762/221/062/7216/front_en.9.400.jpg,en,
food,6222014334252,"juhayna mixed berries",,"juhayna mixed berries",,juhayna,juhayna,"235 ml",235,,"en:Berry juice",https://images.openfoodfacts.org/images/products/622/201/433/4252/front_en.6.400.jpg,en,
food,6223000680384,"Plain rice cakes",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/068/0384/front_fr.3.400.jpg,fr,
food,6225000201927,"Peanut butter",,"Peanut butter",,Fitnuts,Fitnuts,320g,320,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:plant-based-spreads|en:oilseed-purees|en:legume-butters|en:peanut-butters,,en,
food,6221031492211,شيبسى,شيبسى,,,شيبسى,شيبسى,"100 g",100,,en:chips-and-fries,https://images.openfoodfacts.org/images/products/622/103/149/2211/front_ar.4.400.jpg,ar,
food,6221033101319,"Tomato ketchup",,"Tomato ketchup",,Heinz,heinz,"340 g",340,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:condiments|en:vegetables-based-foods|en:tomatoes-and-their-products|en:sauces|en:tomato-sauces|en:ketchup|en:tomato-ketchup,https://images.openfoodfacts.org/images/products/622/103/310/1319/front_en.4.400.jpg,en,
food,6221155079305,Tee,,Tee,,Lipton,Lipton,,,,,,en,
food,6222014310805,"Milk 0 percent fat",,"Milk 0 percent fat",,Juhayna,Juhayna,"1 l",1000,ml,"en:Milk fatless",https://images.openfoodfacts.org/images/products/622/201/431/0805/front_en.4.400.jpg,en,
food,6223000756652,Cheese,,"Feta Cheese Vegetable Fat",,"Domty Plus","Domty Plus",,,,,https://images.openfoodfacts.org/images/products/622/300/075/6652/front_fr.10.400.jpg,fr,
food,6224000865139,بريجو,بريجو,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/086/5139/front_ar.4.400.jpg,ar,
food,6222001180060,"bisco luxe","bisco luxe",,,"bisco misr","bisco misr","8 قطع",,,,,ar,
food,6223000350454,"juhayna Mix caramel milk",,"juhayna Mix caramel milk",,Juhayna,Juhayna,200ml,200,,,https://images.openfoodfacts.org/images/products/622/300/035/0454/front_en.4.400.jpg,en,
food,6223006520547,جبنة,جبنة,"عبورلاند جبنة طرى نباتى الذهن بطعم الجبنة الشيدر",,"Obour land, عبور لاند","Obour land|عبور لاند",,,,,https://images.openfoodfacts.org/images/products/622/300/652/0547/front_ar.5.400.jpg,ar,
food,6222035204398,"STIX Sweet Chili",,"STIX Sweet Chili",,Jaguar,Jaguar,,,,,,en,
food,6224007235034,,,,,,,,,,,,ar,
food,6224009856718,"despacito dark 99%","despacito dark 99%",,,,,"80 g",80,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:dark-chocolates,https://images.openfoodfacts.org/images/products/622/400/985/6718/front_ar.4.400.jpg,ar,
food,6223001361817,,,,,,,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas,https://images.openfoodfacts.org/images/products/622/300/136/1817/front_en.3.400.jpg,en,
food,6221040240506,,,,,,,,,,,,ar,
food,5060763895829,,,,,,,,,,en:dietary-supplements|en:bodybuilding-supplements|en:creatine|ar:5060763895829,https://images.openfoodfacts.org/images/products/506/076/389/5829/front_en.11.400.jpg,en,
food,6223001876854,"Chocolate Milk","Beyti Marai","Chocolate Milk",,Beyti,Beyti,,,,en:beverages-and-beverages-preparations|en:beverages|en:dairies|en:dairy-drinks|en:flavoured-milks|en:chocolate-milks,https://images.openfoodfacts.org/images/products/622/300/187/6854/front_en.6.400.jpg,en,
food,6223000555118,"HoHos King Sized Cream Roll",,"HoHos King Sized Cream Roll",,Edita,edita,,,,en:snacks|en:sweet-snacks|en:confectioneries,https://images.openfoodfacts.org/images/products/622/300/055/5118/front_en.3.400.jpg,en,
food,6221007013952,Nescafé,,Nescafé,,Nescafe,Nescafe,"50 g",50,g,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:plant-based-foods|en:beverage-preparations|en:coffees|en:instant-beverages|en:instant-coffees,https://images.openfoodfacts.org/images/products/622/100/701/3952/front_en.7.400.jpg,en,
food,6223000493533,Molto,,Molto,,Edita,edita,"30 g",30,,,https://images.openfoodfacts.org/images/products/622/300/049/3533/front_en.5.400.jpg,en,
food,6223000761021,TAHINA,"El bawadi",TAHINA,,"El bawadi","El bawadi",1,0,,,https://images.openfoodfacts.org/images/products/622/300/076/1021/front_en.13.400.jpg,en,
food,6223002212545,"أقراص خميرة","أقراص خميرة",,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/221/2545/front_ar.4.400.jpg,ar,
food,6224001071867,"Caramel Cafe",,"Caramel Cafe","Caramel Latte Cafe",www.bonjornocafe.com,www.bonjornocafe.com,18g,18,g,"en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:plant-based-foods|en:breakfasts|en:beverage-preparations|en:coffees|en:instant-beverages|en:instant-coffees|en:Caramel flavor",https://images.openfoodfacts.org/images/products/622/400/107/1867/front_ar.18.400.jpg,en,
food,6223001700241,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/170/0241/front_ar.4.400.jpg,en,
food,6223003803834,"Golden oat",,"Golden oat",,McVitie's,mcvitie-s,,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits,https://images.openfoodfacts.org/images/products/622/300/380/3834/front_en.14.400.jpg,en,
food,5900617034809,"Milk Chocolate Coconut Bar Vitamin",,"Milk Chocolate Coconut Bar Vitamin",,"Go On Nutrition, Sante","Go On Nutrition|Sante",50g,50,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:dietary-supplements|en:bodybuilding-supplements|en:candy-chocolate-bars,https://images.openfoodfacts.org/images/products/590/061/703/4809/front_en.9.400.jpg,en,"zahran market"
food,6223003806590,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/380/6590/front_en.4.400.jpg,en,
food,6221007031710,"Fitness biscuits",,"Fitness biscuits",,"Nestle fitness","Nestle fitness",,,,en:breakfasts|en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:dry-biscuits|en:breakfast-biscuit,https://images.openfoodfacts.org/images/products/622/100/703/1710/front_en.13.400.jpg,en,
food,6281004876530,,,,,,,,,,,https://images.openfoodfacts.org/images/products/628/100/487/6530/front_en.7.400.jpg,en,
food,6223000400708,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/040/0708/front_ar.6.400.jpg,en,
food,6225000399044,"KAYY vegan protein mixed berries and cream",,"KAYY vegan protein mixed berries and cream",,KAYY,KAYY,300G,300,g,"en:dietary-supplements|en:Instant oatmeal",https://images.openfoodfacts.org/images/products/622/500/039/9044/front_en.4.400.jpg,en,
food,6223003803308,"Finger biscuits",,,,Ülker,Ülker,,,,,https://images.openfoodfacts.org/images/products/622/300/380/3308/front_fr.3.400.jpg,fr,
food,6223001512158,الملكة,الملكة,,,,,1,,,,https://images.openfoodfacts.org/images/products/622/300/151/2158/front_ar.3.400.jpg,ar,
food,5000318106376,"British white oats",,"British white oats",,Green’s,Green’s,500,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:oat,https://images.openfoodfacts.org/images/products/500/031/810/6376/front_en.17.400.jpg,en,
food,6221133000659,الاضواء,الاضواء,,,,,,,,,,ar,
food,6223001360582,,"7up can zero sugar",,"LOW CALORIE CARBONATED BEVERAGE SWEETENED WITH ASPARTAME AND ACESULFAME K","7 UP, pepsi","7 UP|pepsi",320ml,320,ml,en:beverages-and-beverages-preparations|en:beverages|en:carbonated-drinks|en:artificially-sweetened-beverages|en:sodas|en:diet-beverages|en:carbonated-soft-drinks-without-fruit-juice|en:colas|en:diet-sodas|en:carbonated-soft-drinks-without-fruit-juice-with-sugar-and-artificial-sweeteners|en:diet-cola-soft-drink,https://images.openfoodfacts.org/images/products/622/300/136/0582/front_en.27.400.jpg,en,
food,6223001878308,"Al marai 0% fat milk","لبن المراعى خالى دسم","Al marai 0% fat milk",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/187/8308/front_en.5.400.jpg,en,
food,6222020800444,"KitKat ice cream",,"KitKat ice cream",,KitKat,KitKat,,,,,https://images.openfoodfacts.org/images/products/622/202/080/0444/front_en.4.400.jpg,en,
food,6223003806453,,,,,McVitie's,mcvitie-s,,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits,https://images.openfoodfacts.org/images/products/622/300/380/6453/front_en.4.400.jpg,en,
food,6223004765346,"cocoa powder","cocoa powder",,,"abu auf","abu auf",250g,250,,"en:Cocoa powder for beverages without sugar",,ar,
food,6225000422957,oat,,oat,,"fit oat","fit oat","300 g",300,g,en:plant-based-foods-and-beverages|en:dairies|en:plant-based-foods|en:cereals-and-potatoes|en:condiments|en:cereals-and-their-products|en:flours|en:milks-liquid-and-powder|en:cereal-flours|en:milks|en:salts|en:whole-milks|en:oat-flours|en:table-salts|en:Groceries,https://images.openfoodfacts.org/images/products/622/500/042/2957/front_en.4.400.jpg,en,
food,90435775,RedBull,,"RedBull coconut and berry",,RedBull,RedBull,250ml,250,ml,en:beverages-and-beverages-preparations|en:beverages|en:energy-drinks,https://images.openfoodfacts.org/images/products/000/009/043/5775/front_ar.11.400.jpg,ar,
food,9780194054508,"show tell 1","show tell 1",,,,,,,,,https://images.openfoodfacts.org/images/products/978/019/405/4508/front_ar.6.400.jpg,ar,
food,6225000177802,"Sweetal sweetner",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/017/7802/front_fr.3.400.jpg,fr,
food,6221031491467,Cheetos,,Cheetos,,"Cheetos crunchy","Cheetos crunchy",,,,en:snacks|en:salty-snacks|en:appetizers,https://images.openfoodfacts.org/images/products/622/103/149/1467/front_en.4.400.jpg,en,
food,6223006311848,"Hot choco",,"Hot choco",,"Abo 3oof","Abo 3oof",,,,,,en,
food,6222009500228,Lambada,Lambada,,,بسكويت,بسكويت,"8 قطعه",0,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits,https://images.openfoodfacts.org/images/products/622/200/950/0228/front_ar.4.400.jpg,ar,
food,6221007022183,"Nescafé gold",,"Nescafé gold",,Nescafé,Nescafé,,,,,https://images.openfoodfacts.org/images/products/622/100/702/2183/front_en.4.400.jpg,en,
food,6221012000701,"Choco rice",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/101/200/0701/front_fr.3.400.jpg,fr,
food,7622210616074,"Hot cocoa 3 in1",,"Hot cocoa 3 in1",,,,,,,,https://images.openfoodfacts.org/images/products/762/221/061/6074/front_en.4.400.jpg,en,
food,5410076651702,,,,,,,,,,,https://images.openfoodfacts.org/images/products/541/007/665/1702/front_ar.4.400.jpg,en,
food,6223004680328,GLYSOLID,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/468/0328/front_fr.3.400.jpg,fr,
food,6221031491849,"Chicken chips",,"Chicken chips",,Crunchy,Crunchy,,,,,https://images.openfoodfacts.org/images/products/622/103/149/1849/front_en.4.400.jpg,en,
food,6224001167423,"Suntop orange",,"Suntop orange",,SUNTOP,SUNTOP,"250 ml",250,ml,"en:beverages-and-beverages-preparations|en:beverages|en:Orange drink",https://images.openfoodfacts.org/images/products/622/400/116/7423/front_en.32.400.jpg,en,
food,04966784,"سجائر بوكس","سجائر بوكس",,,كليوبترا,كليوبترا,1,,,ar:تدخين,https://images.openfoodfacts.org/images/products/000/000/496/6784/front_ar.4.400.jpg,ar,
food,6223007300667,"علوم الصف الثالث الاعدادي الترم الثاني","علوم الصف الثالث الاعدادي الترم الثاني",,,,,,,,"ar:كتب مدرسيه",https://images.openfoodfacts.org/images/products/622/300/730/0667/front_ar.4.400.jpg,ar,
food,6251001246667,فاين,فاين,,,فاين,فاين,1,,,ar:محمد,,ar,اولدبدر
food,6223000352625,Zabado,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/035/2625/front_fr.3.400.jpg,fr,
food,5900852055638,"للبن اطفال","للبن اطفال",,,,,"400 g",400,,,https://images.openfoodfacts.org/images/products/590/085/205/5638/front_ar.4.400.jpg,ar,
food,6223000111130,"قهوة تركية فاخرة بن محوج مخصوص وسط","قهوة تركية فاخرة بن محوج مخصوص وسط",,,,,100g,100,,,https://images.openfoodfacts.org/images/products/622/300/011/1130/front_en.3.400.jpg,ar,
food,6224000020002,"Peanut Butter",,"Peanut Butter",,Ahef,Ahef,700g,700,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:plant-based-spreads|en:nuts-and-their-products|en:oilseed-purees|en:legume-butters|en:peanut-butters|en:nut-butters,https://images.openfoodfacts.org/images/products/622/400/002/0002/front_en.3.400.jpg,en,
food,6224000020026,"Peanut Butter",,"Peanut Butter",,Ahef,Ahef,350g,350,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:plant-based-spreads|en:nuts-and-their-products|en:oilseed-purees|en:legume-butters|en:peanut-butters|en:nut-butters,https://images.openfoodfacts.org/images/products/622/400/002/0026/front_en.7.400.jpg,en,
food,6224009577750,"Fayroz Penne",,"Fayroz Penne",,Fayroz,Fayroz,"400 g",400,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:cereal-pastas|en:durum-wheat-pasta,,en,
food,6040391212457,,,,,,,,,,,https://images.openfoodfacts.org/images/products/604/039/121/2457/front_ar.4.400.jpg,ar,
food,6221043012513,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/104/301/2513/front_ar.6.400.jpg,ar,
food,6224010521179,"Protein puff","Protein puff",,,kayy,kayy,"60 غرام",,,ar:مقرمشات,https://images.openfoodfacts.org/images/products/622/401/052/1179/front_ar.11.400.jpg,ar,
food,6224010439030,"Healthy Spread",,,,,,,,,en:spreads,https://images.openfoodfacts.org/images/products/622/401/043/9030/front_fr.3.400.jpg,en,
food,6222014335532,Pure,,Pure,,Juhayna,Juhayna,1000ml,1000,ml,"en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices|en:multifruit-juices|en:Cocktail juice",https://images.openfoodfacts.org/images/products/622/201/433/5532/front_en.11.400.jpg,en,
food,6954851218517,,,,,,,,,,,https://images.openfoodfacts.org/images/products/695/485/121/8517/front_ar.4.400.jpg,ar,
food,6224010950146,"Suntop apple",,,,,,250ml,250,,,https://images.openfoodfacts.org/images/products/622/401/095/0146/front_fr.3.400.jpg,fr,
food,6223001362951,"بيبسي ثلاثه جنيه",,"بيبسي ثلاثه جنيه",,بيبسي,بيبسي,١,,,,https://images.openfoodfacts.org/images/products/622/300/136/2951/front_en.4.400.jpg,xx,
food,6223000710654,"صن شاين ماكريل ٣٥٠ جرام",,"صن شاين ماكريل ٣٥٠ جرام",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/071/0654/front_en.4.400.jpg,en,
food,6221031492525,,,,,,,,,,,,en,
food,6223007310536,"كتاب المعاصر رياضيات","كتاب المعاصر رياضيات",,,"6  223007     31 10 536","6  223007     31 10 536",١,0,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:french-cheeses|en:uncooked-pressed-cheeses|en:cantal,https://images.openfoodfacts.org/images/products/622/300/731/0536/front_ar.4.400.jpg,ar,
food,6223007430531,Molasses,,Molasses,,"El Rashid El Mizan","El Rashid El Mizan",700g,700,g,en:sweeteners|en:syrups|en:simple-syrups|en:molasses,https://images.openfoodfacts.org/images/products/622/300/743/0531/front_en.19.400.jpg,en,
food,6223000496725,Rwinkies,,Rwinkies,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/6725/front_en.3.400.jpg,en,
food,6221073001907,"Bimbo original",,"Bimbo original",,,,,,,,https://images.openfoodfacts.org/images/products/622/107/300/1907/front_en.4.400.jpg,en,
food,6222024100922,Biskrem,,Biskrem,,McVitie's,mcvitie-s,,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits,https://images.openfoodfacts.org/images/products/622/202/410/0922/front_en.3.400.jpg,en,
food,6222014330643,"Juhayna apple",,"Juhayna apple",,,,,,,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices|en:unsweetened-beverages|en:apple-juices,https://images.openfoodfacts.org/images/products/622/201/433/0643/front_en.4.400.jpg,en,
food,6224011241090,V7,,V7,,V7,V7,,,,,https://images.openfoodfacts.org/images/products/622/401/124/1090/front_en.4.400.jpg,en,
food,6223000494103,مولتو,,مولتو,,"ماركة مسجلة","ماركة مسجلة","٣٢-٣٩ جرام",,,"en:٣ جنيه",,ar,
food,6224010081130,Water,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/401/008/1130/front_fr.3.400.jpg,fr,
food,6224008467397,Oats,,Oats,,"Don lopez","Don lopez","600 grams",600,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:oat,,en,
food,6224010205550,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/401/020/5550/front_en.3.400.jpg,en,
food,8445290249357,,,,,,,,,,en:beverages-and-beverages-preparations|en:beverages|en:alcoholic-beverages|en:beers,https://images.openfoodfacts.org/images/products/844/529/024/9357/front_en.3.400.jpg,en,
food,6223000551646,,6223000551646,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/055/1646/front_id.5.400.jpg,id,
food,6223001875222,"Boissons du Cocktail",,"بيتي كوكتيل",,Tropicana,tropicana,,,,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices,https://images.openfoodfacts.org/images/products/622/300/187/5222/front_fr.8.400.jpg,fr,
food,6223001360100,Pepsi,,Pepsi,,"Pepsi - Cola","Pepsi - Cola",,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas|en:colas,,en,
food,6224000866891,,,,,,,,,,,,ar,
food,8801116019564,,,,,,,,,,,,ar,
food,6225000381650,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/038/1650/front_ar.5.400.jpg,ar,
food,6221155114914,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/115/511/4914/front_ar.3.400.jpg,ar,
food,6221155123763,,,,,Knorr,knorr,,,,,https://images.openfoodfacts.org/images/products/622/115/512/3763/front_en.3.400.jpg,en,
food,6223000491294,"Molto XXL Chocolate & Hazelnut","Molto XXL Chocolate & Hazelnut",molto,,إيديتا,إيديتا,قطعة,,,en:snacks|en:sweet-snacks|en:sweet-pastries-and-pies|en:viennoiseries|en:filled-croissants|en:croissant-filled-with-chocolate,https://images.openfoodfacts.org/images/products/622/300/049/1294/front_ar.4.400.jpg,ar,
food,6223003803940,اولكر,اولكر,,,Ülker,Ülker,4,0,,,https://images.openfoodfacts.org/images/products/622/300/380/3940/front_ar.7.400.jpg,ar,
